"farmer_id","farmer_name","aadhaar","aadhaar_hash","dob","gender","state_lgd_code","district_lgd_code","sub_district_lgd_code","village_lgd_code","mobile_no","address","farmer_category","caste_category","farm_area_ha","crop"
"FARM0207","Rohan Yadav","6983-6895-9937","2f6bce9045868363ce06cccad475439858c422cb3704e07cced5eaa4c1553579","1963-05-26","Female","15","110","","563199","7587357977","Vill. C, Tal. Z","Marginal Farmer (Land <1 Hectare)","General","2.33","Wheat"
"FARM0208","Rajesh Sharma","1355-9148-9408","129ebc4090f0d5f2f39f0c32b6f1ee18dd64200da974d6ca4bbc6555a19075ab","1960-04-30","Female","29","671","","523405","6988336325","Vill. A, Tal. Y","Big Farmer (Land >=2 Hectare)","SC","3.05","Sugarcane"
"FARM0209","Kavita Gupta","7707-9994-2673","a669e8da6a5d967af4db5191de603fe7c95d858cb37aa779d6192292599890e6","1974-12-15","Male","16","574","","551279","6351744066","Vill. A, Tal. Z","Small Farmer (Land >=1 & <2 Hectare)","SC","2.62","Wheat"
"FARM0210","Anjali Singh","5484-1944-5709","5fb939136c2dddc23380dae281c93e5d357db807eb7270046561300b96ebfbc8","1997-06-12","Male","14","635","","528733","6742521975","Vill. D, Tal. Z","Small Farmer (Land >=1 & <2 Hectare)","SC","2.06","Wheat"
"FARM0211","Deepak Deshmukh","3106-8829-9971","a228e663746f7a3b9879aed136f00eca690fbdf4654e69566b5be772fbbc6759","1964-06-29","Male","19","863","","596917","8669723612","Vill. A, Tal. Z","Small Farmer (Land >=1 & <2 Hectare)","SC","3.29","Rice"
"FARM0212","Rajesh Deshmukh","9048-3562-4220","93cd94e9b0071af9fa99bdaa2df255696cab086aeb9a72c15fb2f527f83e7b0d","1966-05-10","Female","20","876","","505604","8846162653","Vill. B, Tal. Y","Marginal Farmer (Land <1 Hectare)","OBC","3.19","Sugarcane"
"FARM0213","Rohan Yadav","3103-4854-3985","8c2cadb3963e5ee8204516e0bea65129ea3f3aac3d58c825289fab74e30c938d","2009-07-20","Female","17","763","","573622","8578015241","Vill. B, Tal. X","Marginal Farmer (Land <1 Hectare)","OBC","1.53","Rice"
"FARM0214","Kavita Chauhan","8134-5331-1372","b1861c9596c0a1bd2e0145fe1967c4a5d7cf10ff6c99ebfb3ddab425bafc702c","1988-04-21","Female","11","654","","585584","8901119623","Vill. B, Tal. Y","Marginal Farmer (Land <1 Hectare)","SC","3.43","Maize"
"FARM0215","Sunita Singh","9947-4359-2183","c737412baf6c1dfc87d316239a1b9fffba29d87ea88522389b1a20cc4f9a31e5","1954-07-06","Male","18","616","","579394","6163807593","Vill. C, Tal. X","Marginal Farmer (Land <1 Hectare)","ST","0.8","Maize"
"FARM0216","Vikas Singh","2706-5272-4542","b85bc9dccf4aebdc45b6ed6b2b6341bd8ef36cc86ef80efbcedf0286ffe61497","2004-11-01","Male","33","481","","548982","8985280676","Vill. D, Tal. X","Small Farmer (Land >=1 & <2 Hectare)","General","0.83","Maize"
"FARM0217","Priya Yadav","1659-7157-7834","ebab3235aa9df335fcb675a9e758d424918c570bcc91697507dbb6e5114f3ea0","2013-10-20","Female","4","298","","596735","8546946951","Vill. B, Tal. Z","Marginal Farmer (Land <1 Hectare)","OBC","1.31","Rice"
"FARM0218","Kavita Sharma","7076-2737-6347","7f75fb31bf526688b51671f5c9abdf26f8894cfb2d447a4e6a87ed77cae3ec13","1954-05-28","Male","35","687","","528656","8813931660","Vill. C, Tal. Z","Marginal Farmer (Land <1 Hectare)","ST","3.5","Wheat"
"FARM0219","Amit Patel","1424-2493-6528","29e5807e36c7a2b1265b4120be16678001a458ee81e6e00d18eee3092ba8b25d","1983-05-23","Male","15","758","","565982","7968325546","Vill. D, Tal. Y","Marginal Farmer (Land <1 Hectare)","General","4.59","Wheat"
"FARM0220","Rohan Kumar","4154-3725-8797","30db31da72bee108bac0c7166e37442dbb1655ef09dcafca08bcf25c1a618c22","1976-07-02","Female","30","205","","591785","8485241884","Vill. B, Tal. Z","Marginal Farmer (Land <1 Hectare)","SC","4.01","Cotton"
"FARM0221","Deepak Verma","1581-7323-1785","9b585cb796ee2cb9cd7f2d1b33302ca49a7de9227377cda8bd48f38f97d25130","1962-12-09","Female","35","900","","506193","8167499822","Vill. E, Tal. Z","Small Farmer (Land >=1 & <2 Hectare)","ST","3.01","Wheat"
"FARM0222","Vikas Kumar","6306-8353-8581","3dd04173d97b5d197299cbb35332471b0fbb969826fcab9e87f11eeac522ea43","1959-05-25","Female","5","740","","552183","7392778384","Vill. C, Tal. X","Big Farmer (Land >=2 Hectare)","SC","3.52","Maize"
"FARM0223","Rajesh Jain","8949-3744-4117","6588c7d1c8655a3605ad3e77d9dded485b0befd4861ace0057240dd78c6d7628","2019-07-24","Female","14","425","","543264","6403269344","Vill. E, Tal. Y","Small Farmer (Land >=1 & <2 Hectare)","OBC","1.74","Rice"
"FARM0224","Vikas Patel","2687-4259-2091","4e8c2e8a8c078e8c8d697b8ee072ed2ebe31f978f4780779f578a87766131b99","1960-09-23","Female","32","692","","588915","9760994436","Vill. D, Tal. Y","Big Farmer (Land >=2 Hectare)","SC","4.78","Wheat"
"FARM0225","Rajesh Patel","3369-8373-1775","c4f6ea73172398cca1b4f381e4e583a371d5ecc24ff553c7e2d98382a0c30828","1989-11-11","Male","9","654","","500560","6735644289","Vill. E, Tal. Z","Big Farmer (Land >=2 Hectare)","General","3.61","Wheat"
"FARM0226","Kavita Kumar","1962-4452-9397","4af1e5e89e10101bf1f7a2964f5379af182111f6e7bc3944a273377ca800b1b7","1955-08-27","Female","3","630","","590323","8236620818","Vill. E, Tal. Y","Small Farmer (Land >=1 & <2 Hectare)","General","4.24","Wheat"
"FARM0227","Vikas Jain","9687-3490-9293","86f7d428f18c218d717f2eb736054cd9505e4bb69fe7f102d1d5edf8b1b3527a","1984-05-03","Female","22","434","","597125","7334588695","Vill. B, Tal. X","Big Farmer (Land >=2 Hectare)","SC","2.21","Rice"
"FARM0228","Rohan Singh","4417-5662-6008","b0cbe17e78a43e0fb4c8844ef5617e94de9d040aeeb7452592c610fe93f519a7","1990-06-26","Male","17","597","","501899","8523263378","Vill. A, Tal. X","Small Farmer (Land >=1 & <2 Hectare)","ST","1.43","Maize"
"FARM0229","Meena Deshmukh","6727-6054-8931","89778bd604c1ff81380874c3ca3cc9c4f3ab30d12b636a81dd4749e36ee8455d","2021-01-28","Female","21","312","","546404","8916995732","Vill. A, Tal. Y","Big Farmer (Land >=2 Hectare)","General","0.63","Rice"
"FARM0230","Deepak Sharma","1623-1081-2277","bb8df1a65de3a5931d3d12ec72d4354a589de48cfe6438f49fbfd55862c3bf26","2011-08-26","Female","10","907","","535387","8088049907","Vill. C, Tal. Z","Big Farmer (Land >=2 Hectare)","ST","2.26","Maize"
"FARM0231","Kavita Gupta","7790-6724-7209","bcb887d3aef225395ac7f3af8a8aa64d74af8ba0370860ded68908a4d110b501","1983-06-24","Male","27","633","","579335","9240351829","Vill. A, Tal. Y","Marginal Farmer (Land <1 Hectare)","OBC","4.04","Wheat"
"FARM0232","Priya Jain","6845-7109-5737","92ae77ca0599ae7106a34e2bf4474b1e07c4031b7ef1fb83e11c41c2144f1e54","1992-05-07","Female","32","731","","587785","6001087968","Vill. D, Tal. Y","Marginal Farmer (Land <1 Hectare)","SC","3.54","Rice"
"FARM0233","Rajesh Chauhan","5405-7585-6581","b2bc2c46f78fac2049bd7b3008f113f295051b067f8376be7edd9a009245d4fb","2023-05-16","Male","25","365","","567129","7379245902","Vill. A, Tal. Z","Marginal Farmer (Land <1 Hectare)","SC","1.55","Sugarcane"
"FARM0234","Vikas Jain","6972-8542-7023","d5c2a4541b3c08d5268ce86eff57a134962b3c18716f2261f2e6ad66b0389c1f","1986-08-21","Female","10","614","","532075","9338877040","Vill. C, Tal. X","Big Farmer (Land >=2 Hectare)","SC","2.2","Rice"
"FARM0235","Meena Singh","1637-8245-5763","583ae7de0906bcd7e262a30320dfa6a9630f0e958f502424486829430534ae16","1954-05-13","Male","2","426","","521933","9436427084","Vill. A, Tal. X","Small Farmer (Land >=1 & <2 Hectare)","General","2.09","Rice"
"FARM0236","Priya Gupta","2030-8591-9208","54d6a3fef1d1b7c2c55bbb5b6ff4854bc8ccbf558a3a4b120b1a3e940701ee4b","2001-01-13","Female","7","176","","511054","6206262438","Vill. A, Tal. X","Marginal Farmer (Land <1 Hectare)","General","1.74","Maize"
"FARM0237","Deepak Jain","4274-1609-7403","ce0c2c5a9840cf4efc400dc341e7b3d8815d63dfb3efc608afb3350c82a05cb6","2002-08-09","Female","20","898","","512048","8242557333","Vill. D, Tal. Y","Big Farmer (Land >=2 Hectare)","ST","3.12","Rice"
"FARM0238","Deepak Verma","5478-3151-4224","61ced79e9953ec6a4d87fa5df91836572d41c78d7b5203b795018cfa3ab8a2c6","1983-10-12","Male","29","548","","507099","6266507180","Vill. C, Tal. Z","Marginal Farmer (Land <1 Hectare)","ST","1.79","Wheat"
"FARM0239","Rohan Singh","5489-7309-9716","79c2d845b391e6c3ad32dbf5234b053eaf1b206d6c3c331daa378768e3451982","2001-09-12","Male","23","218","","539979","9351039934","Vill. D, Tal. X","Small Farmer (Land >=1 & <2 Hectare)","ST","1.03","Sugarcane"
"FARM0240","Anjali Deshmukh","2326-2158-2435","212888769d9b289657c15c61244d46e1c5d3b351152eb9a6b7cb33729c26b2fd","1957-07-21","Female","5","649","","518997","8507698846","Vill. C, Tal. X","Small Farmer (Land >=1 & <2 Hectare)","General","3.43","Wheat"
"FARM0241","Rajesh Singh","5317-2212-6593","c334468520e2373596afe0b6da0904f50afc5b3ddcd65c95c0ca9ec7761ad3e5","1999-04-21","Female","32","875","","585531","8196205527","Vill. B, Tal. Y","Marginal Farmer (Land <1 Hectare)","General","3.45","Rice"
"FARM0242","Vikas Sharma","8457-8805-6941","02b63d18815ce158326d7ce511d311b216c0e26ba6312f6d3e0514a3d4256c63","1970-05-13","Female","3","169","","551033","8799411401","Vill. C, Tal. Z","Small Farmer (Land >=1 & <2 Hectare)","OBC","1.6","Sugarcane"
"FARM0243","Sunita Verma","8636-7451-2999","f82c09501583e1f2996fdd643687f7476077bdc307d1dc6d6bd1955cb5fa8cf2","2015-03-22","Male","24","399","","556678","7521979962","Vill. D, Tal. Z","Marginal Farmer (Land <1 Hectare)","SC","1.97","Maize"
"FARM0244","Sunita Gupta","9027-9036-7966","5e545d69c68ec9a55b58e1f65ec8d38ab01a95fd72a06a78bb27821e2f9cb350","1977-08-12","Male","1","518","","515559","6465428286","Vill. B, Tal. Z","Big Farmer (Land >=2 Hectare)","SC","3.2","Sugarcane"
"FARM0245","Rohan Jain","5269-9904-5479","374f170c348df3b279d22a396ef24dff99e42335979c264688b95f3234808b04","1987-12-03","Female","29","952","","517693","8613998871","Vill. D, Tal. X","Big Farmer (Land >=2 Hectare)","General","2.47","Maize"
"FARM0246","Kavita Patel","6911-9677-2830","261e4c551b5977573f6dbf01caf90b15fce6b3fab525c607fefa1312cfd6dd33","1987-05-30","Male","2","573","","525024","8054993266","Vill. D, Tal. X","Small Farmer (Land >=1 & <2 Hectare)","ST","2.2","Rice"
"FARM0247","Meena Sharma","4810-8597-3000","0fa83b9e8ccb8619409a0b013f93090f9d5035f4e04886a5e32b4c21e20a2ffd","1980-10-10","Male","5","704","","598719","8989426909","Vill. B, Tal. Z","Small Farmer (Land >=1 & <2 Hectare)","SC","3.42","Wheat"
"FARM0248","Anjali Chauhan","4701-5341-8986","aa15f118ca6731c9e05d86823dc5e4eb1bdbbb382c7a8b8206cfe00f034211e7","1985-05-20","Male","29","150","","540428","7706457868","Vill. E, Tal. X","Big Farmer (Land >=2 Hectare)","SC","0.74","Rice"
"FARM0249","Sunita Gupta","5486-1996-4515","909602367b6395fc2458acad4c9435ab50cb0d52db95934b0656dd85c4bdcdfc","2015-09-29","Female","1","278","","573790","6803514021","Vill. B, Tal. X","Small Farmer (Land >=1 & <2 Hectare)","SC","3.96","Maize"
"FARM0250","Sunita Deshmukh","9329-4609-2612","8d1d0b18d30bb285c786de33fe3610d2a75c3f3cbfaac645408bbe066669a81b","2001-05-15","Male","22","974","","541074","6188534717","Vill. A, Tal. Z","Small Farmer (Land >=1 & <2 Hectare)","ST","3.9","Wheat"
"FARM0251","Amit Kumar","8165-8660-5098","2ae085c82c3531c78e8009e94f28775cc020621161cfa58f3440d3ec2358d935","1979-04-02","Female","15","769","","504586","9201131592","Vill. C, Tal. Y","Big Farmer (Land >=2 Hectare)","OBC","4.85","Wheat"
"FARM0252","Sunita Patel","7640-2410-1316","856a783d649fa5cc6c7c2ed33ddeaa3617eedea06f849a7bca0c88907943da48","2013-03-26","Male","22","308","","561862","6723199576","Vill. B, Tal. X","Small Farmer (Land >=1 & <2 Hectare)","General","4.76","Maize"
"FARM0253","Rohan Kumar","1748-9975-7129","74f71c4692fc95b9a833d4402524f515d9c4e982e454d09050b12a6a13772cb9","1991-07-31","Male","11","282","","582683","7846480475","Vill. C, Tal. Y","Small Farmer (Land >=1 & <2 Hectare)","ST","4.35","Rice"
"FARM0254","Rajesh Gupta","8821-6173-7393","00c7aa792f03af23728b723a4eddf46b80db5573b04e52184d8eae1d34e88925","2020-11-30","Female","29","656","","509786","7314913287","Vill. C, Tal. Y","Big Farmer (Land >=2 Hectare)","General","4.2","Cotton"
"FARM0255","Priya Gupta","3868-5612-9591","0861b6302260f09599fed185be5c6e5d66109960b7b175d30ca712fcedf970bc","1967-09-22","Female","8","649","","522187","9566703782","Vill. E, Tal. X","Marginal Farmer (Land <1 Hectare)","OBC","1.59","Rice"
"FARM0256","Vikas Patel","5964-4530-3665","8c0877a1713f859bc96eaa3e4122e2af7be1784bf76bdca4b8b3cbc0c8291075","1977-05-16","Male","11","175","","534272","7130216304","Vill. D, Tal. Y","Marginal Farmer (Land <1 Hectare)","ST","3.64","Rice"
"FARM0257","Amit Verma","2310-2287-3064","dfd859406bfae855c5d9d5292ba3b418a20ab53bee809ecef35b7efc337c6969","2011-03-25","Male","1","593","","572073","7159910913","Vill. C, Tal. Z","Big Farmer (Land >=2 Hectare)","ST","4.29","Cotton"
"FARM0258","Rohan Deshmukh","5472-5753-4140","042146a05b4b622f7263c17b69f5f1ff931e5d09d6567c32582860b5d3a1e999","2006-03-24","Male","19","687","","548318","7633358001","Vill. C, Tal. Y","Big Farmer (Land >=2 Hectare)","OBC","3.92","Rice"
"FARM0259","Vikas Gupta","6321-3159-6835","218f5298db1c31c8058b6f1b49c982e6037d3485eb5941e441de7dec25b52b0b","2010-05-23","Male","35","181","","520609","9092910306","Vill. E, Tal. X","Small Farmer (Land >=1 & <2 Hectare)","ST","0.52","Wheat"
"FARM0260","Kavita Gupta","3583-4199-9866","c274eb90219a03aa237580f976add51d8a8c91a8f20e950beed24750afb4b8cb","2008-12-24","Male","27","694","","592496","8443848943","Vill. D, Tal. Y","Small Farmer (Land >=1 & <2 Hectare)","General","2","Maize"
"FARM0261","Kavita Verma","1825-3395-3239","304fbb4ab9945ebf5bcaa94fa6a7b1fa2861b73c444ba770ebf5fab41b1420f2","1953-10-24","Female","34","656","","504377","6747382613","Vill. E, Tal. Z","Marginal Farmer (Land <1 Hectare)","OBC","4.37","Maize"
"FARM0262","Deepak Gupta","7663-1372-8154","9a7686b3f487f3293e24c03048c92d45deca9b2480db20e0107b753f57a9a1ce","2001-11-03","Female","7","100","","508969","9751844300","Vill. E, Tal. X","Big Farmer (Land >=2 Hectare)","General","1.12","Wheat"
"FARM0263","Amit Sharma","9293-5635-4045","e8f321bbe9230d8a54114c6abb720ad36f058d81c911b36ce217f652ce09b0ed","1964-06-29","Male","3","389","","512149","7597429579","Vill. B, Tal. Z","Small Farmer (Land >=1 & <2 Hectare)","OBC","0.95","Wheat"
"FARM0264","Sunita Yadav","5172-6001-7153","6adefec5de9b0bb085c258e44d320643de8807c0aec1ef8cf34fb095e79785ac","1991-12-04","Male","14","854","","507841","8580502992","Vill. B, Tal. Z","Small Farmer (Land >=1 & <2 Hectare)","ST","4.11","Cotton"
"FARM0265","Anjali Deshmukh","5946-5428-4307","6330e15ca857be2a755467acf7f4adb94c7efa54c73197f644d6679b1797dc46","2003-05-10","Male","34","430","","581810","7132231670","Vill. A, Tal. Y","Marginal Farmer (Land <1 Hectare)","OBC","3.52","Cotton"
"FARM0266","Amit Jain","2052-8114-4458","1af6110f60d088f55694f8d56a04337f3129fa1904f8580e04671029709c91da","1960-08-31","Female","30","519","","577418","8781138210","Vill. B, Tal. X","Small Farmer (Land >=1 & <2 Hectare)","OBC","1.28","Cotton"
"FARM0267","Rohan Verma","7769-2480-5673","aaa4d9688e457cda012d1f34877427c088ba291b284d0132229dd76806512f6d","1999-03-05","Female","33","603","","541451","9005636304","Vill. E, Tal. X","Big Farmer (Land >=2 Hectare)","OBC","3.37","Rice"
"FARM0268","Amit Kumar","8662-3382-5350","319f2a4bcd95d82f96e1264464e40eafe8a45825e7ec0a0141a7fac4bc670044","1958-11-28","Male","9","756","","588486","8693126055","Vill. A, Tal. Z","Small Farmer (Land >=1 & <2 Hectare)","General","4.45","Sugarcane"
"FARM0269","Priya Jain","3004-7542-6895","1bdb25620f755ff7be20c87a26b1a8a782d617f993b2491d11d0cea1733812cf","1961-05-16","Female","27","388","","573358","8871328368","Vill. E, Tal. Y","Big Farmer (Land >=2 Hectare)","General","2.86","Rice"
"FARM0270","Priya Verma","3064-1502-2552","951fa47c64c5058e47526ba3a1882531eaa24b02eb1c29f089472fa96a1417e8","1963-08-08","Male","4","900","","540517","7659744993","Vill. E, Tal. X","Small Farmer (Land >=1 & <2 Hectare)","SC","3.91","Maize"
"FARM0271","Rohan Singh","9107-2115-1607","a2780cbfe660b35135259e96777cdb4b2408d690e5172832c0784fa3f1758f46","1977-06-29","Female","11","706","","531615","8086584863","Vill. A, Tal. Z","Big Farmer (Land >=2 Hectare)","OBC","0.83","Wheat"
"FARM0272","Rajesh Jain","7652-5737-4752","4a406525d4c24cfd7e2e485f2ab8783507478011b54f8b82548752549abea554","2015-02-02","Female","29","780","","533491","9947465140","Vill. B, Tal. X","Big Farmer (Land >=2 Hectare)","General","0.94","Sugarcane"
"FARM0273","Meena Gupta","2716-3003-9068","4f397fc8d3f919edeac925d58b807a3df95ad18517c71fbfcd8c6df6f5a47eab","1997-04-07","Male","23","136","","595713","7118274567","Vill. C, Tal. X","Marginal Farmer (Land <1 Hectare)","OBC","4.97","Wheat"
"FARM0274","Vikas Patel","1265-2735-8038","f863c6aedf515cc3df4d5312ae06c7ab301e01109f47b7b6d779c37cd58ef399","1954-12-15","Female","10","708","","599935","9076673587","Vill. D, Tal. Y","Big Farmer (Land >=2 Hectare)","ST","4.88","Wheat"
"FARM0275","Sunita Yadav","7477-4327-8065","22016a0803bf0c26bcd672be0c09ef5364e77a7c2ff134dc31a529be31320953","1988-11-17","Female","7","612","","530948","9435183465","Vill. D, Tal. Z","Marginal Farmer (Land <1 Hectare)","ST","2.06","Cotton"
"FARM0276","Rajesh Verma","2962-6474-2341","f490cd505f0ea5ef16ec4a576ad00dcb3b0566a5be53e408fbc6f63e96c3f988","2006-01-06","Female","30","362","","592260","8326885668","Vill. C, Tal. Z","Big Farmer (Land >=2 Hectare)","ST","3.66","Maize"
"FARM0277","Deepak Jain","2627-6119-9239","270045e0ae98faddabe6a1cda9ad71e97e218da0580cdc36e03b45842da5271a","2016-02-29","Female","5","995","","577731","8669047577","Vill. C, Tal. Z","Small Farmer (Land >=1 & <2 Hectare)","General","4.66","Maize"
"FARM0278","Anjali Chauhan","4504-3236-8030","5908f648d73d246c176f429abd5b8b6fa95c4a383d5a77e5104ca9e10be01fe4","1969-06-05","Female","24","392","","555233","6210097370","Vill. A, Tal. Y","Small Farmer (Land >=1 & <2 Hectare)","OBC","2.64","Sugarcane"
"FARM0279","Rohan Jain","7435-2017-3836","05432f2a54e5b51bbcbdbd48152678d7db20fba340dc0ed20b580d4963168a5f","1956-11-05","Female","26","594","","561828","8072808624","Vill. E, Tal. Y","Marginal Farmer (Land <1 Hectare)","OBC","1.13","Sugarcane"
"FARM0280","Kavita Jain","9376-2737-1732","fb50782b62d950be3e3e79260e38e3b7fc2365948593f0dbb69e3667ba50d12e","1973-08-08","Female","23","807","","596218","6877807421","Vill. C, Tal. Z","Small Farmer (Land >=1 & <2 Hectare)","ST","4.02","Wheat"
"FARM0281","Rajesh Chauhan","9536-2677-4239","fad833e0909546fbc5dc4e0e001f2105bc1596cb64c1d75dd571ccb14c20d503","1956-07-20","Female","26","561","","560724","7646932275","Vill. B, Tal. Y","Marginal Farmer (Land <1 Hectare)","General","1.76","Sugarcane"
"FARM0282","Vikas Kumar","6737-5603-8058","3e633de900274ec9cb1e1821b1068cf88f74ddd70b81ca2c6dedb6108861e142","1977-05-13","Male","2","301","","508748","7150513177","Vill. C, Tal. X","Marginal Farmer (Land <1 Hectare)","OBC","2.96","Wheat"
"FARM0283","Priya Yadav","6795-8165-3285","35c98ba558061a05d044875a9a0ff99965ce3572415b3fa8526fa70dd6367aad","2023-11-09","Female","5","317","","543558","9010227302","Vill. A, Tal. Y","Big Farmer (Land >=2 Hectare)","OBC","2.22","Wheat"
"FARM0284","Vikas Kumar","4737-7800-5982","1bb981c7182ac4f28401c59b7cc6b1e3f816c6ae0fb95c26fd40b2124806be76","2010-02-02","Female","10","688","","506339","8721916154","Vill. D, Tal. Z","Small Farmer (Land >=1 & <2 Hectare)","SC","0.93","Rice"
"FARM0285","Rohan Sharma","7379-2865-7429","607963918f756a633a0e65b1cd758f29e3508c1f484c5f9d192ac2d677a0acd9","1950-04-14","Female","9","565","","540373","7361527022","Vill. D, Tal. X","Big Farmer (Land >=2 Hectare)","OBC","0.55","Cotton"
"FARM0286","Deepak Chauhan","4876-9767-7069","edbd6cbde60ed8fc640cdb3547cf5503913004e7c45fe8de2d0fe53b52c7f180","2007-04-02","Female","5","766","","568689","9950982346","Vill. E, Tal. Y","Small Farmer (Land >=1 & <2 Hectare)","SC","3.81","Rice"
"FARM0287","Rajesh Singh","7360-7113-1529","9a712bd5f4b15c4eb401c8db3441ebe488fcc208900a27f0807808f309d2fa1c","2005-12-31","Male","3","459","","550231","7629594772","Vill. B, Tal. Z","Big Farmer (Land >=2 Hectare)","OBC","4.28","Cotton"
"FARM0288","Kavita Verma","3758-3240-8334","2bdf83294e39a296066f42cb900533b04cef87f095bc7304717e358a182a2d68","1985-10-28","Female","21","639","","560230","8969325098","Vill. D, Tal. Z","Big Farmer (Land >=2 Hectare)","ST","0.9","Cotton"
"FARM0289","Meena Sharma","2145-6087-1405","81fc72c679655941d632aef75ee2f97b29cf165b9da3a17d2aa3983b6bd3d806","1968-08-25","Female","27","982","","506764","8105014150","Vill. E, Tal. X","Small Farmer (Land >=1 & <2 Hectare)","ST","0.68","Wheat"
"FARM0290","Amit Yadav","2541-9327-8586","1fcf0e8a75f159a0cc6e1c9856e6ed0f7f7d86ea9f3b6ebd98b1317c9730e6ce","1984-08-12","Male","32","171","","545688","8444759638","Vill. D, Tal. Y","Big Farmer (Land >=2 Hectare)","ST","1.03","Wheat"
"FARM0291","Kavita Sharma","8788-1533-4131","17f04f7dcbbd9a9a0963093b3caee94be1dde3c25ff9a52f98a43c3b882f8d14","2010-06-21","Male","16","253","","505857","9487525419","Vill. A, Tal. Z","Small Farmer (Land >=1 & <2 Hectare)","General","1","Sugarcane"
"FARM0292","Amit Chauhan","9448-3666-7056","88c64d883cbd55ac357631b99717698869ca0d2d2836af2a2786fea4642726e8","1973-08-18","Female","30","585","","541628","9895445981","Vill. C, Tal. X","Small Farmer (Land >=1 & <2 Hectare)","General","2.62","Rice"
"FARM0293","Sunita Patel","3496-2223-7041","89ca60ea8568ec777168b868dee774c78775b5a289a6f635ee76efc0f9714102","2010-02-15","Male","10","533","","588913","6000971497","Vill. B, Tal. Y","Small Farmer (Land >=1 & <2 Hectare)","General","1.43","Wheat"
"FARM0294","Priya Chauhan","8488-3728-3599","457226f956dafca7df2b71be4c78f90b4eb104471892b3a3d91d481d28b60d89","1983-12-25","Female","15","639","","520330","6263371907","Vill. C, Tal. Z","Marginal Farmer (Land <1 Hectare)","SC","2.72","Sugarcane"
"FARM0295","Anjali Patel","8044-1936-4465","b05a049d481394da27478a43d374557d18306ee535152fec11a90c0287daabce","2019-03-18","Male","35","905","","501357","8643144123","Vill. A, Tal. Y","Small Farmer (Land >=1 & <2 Hectare)","OBC","0.83","Cotton"
"FARM0296","Sunita Kumar","1938-2721-5152","960d866df60022d8b3c10dca442efd9187793e3bdc82c99e7c2aff64565dbd79","1995-03-13","Male","9","998","","546828","9289699724","Vill. B, Tal. Z","Small Farmer (Land >=1 & <2 Hectare)","OBC","3.05","Cotton"
"FARM0297","Deepak Yadav","6600-7175-2751","f946f199ac22ddbe16ef1dcffabc9290923b3262a89d3d35947380e4b8e4db9c","1996-09-19","Female","1","842","","537999","6160121788","Vill. B, Tal. X","Marginal Farmer (Land <1 Hectare)","General","3.62","Sugarcane"
"FARM0298","Meena Yadav","6181-6338-8403","80f0e6760cc63fa7f00155ab934388b0f6dbce98362c78fe87be47b3fb3dfcd4","1992-04-21","Female","2","170","","587980","9509652194","Vill. B, Tal. Y","Big Farmer (Land >=2 Hectare)","SC","3.64","Rice"
"FARM0299","Rajesh Kumar","6988-1273-5293","3e75a6758fc470663f9eba55830af4a3c776b4815ee4a7c5061ea5219d4e648b","1969-07-09","Male","29","245","","525294","9258420271","Vill. C, Tal. Z","Small Farmer (Land >=1 & <2 Hectare)","ST","4.07","Maize"
"FARM0300","Anjali Chauhan","8865-5926-4920","0708adefe3516c166be2958c85091d9657b758db2289a7b5a2464402a15db8db","1954-03-26","Female","22","557","","589868","7056558607","Vill. C, Tal. Z","Marginal Farmer (Land <1 Hectare)","General","2.68","Rice"
"FARM0301","Rohan Deshmukh","2118-2957-3622","7b01d0de0a9906d83f96f23e293a009337a919fc1af5f014d902cc0a8bec967e","2023-08-30","Male","5","525","","516619","8709491326","Vill. D, Tal. Z","Small Farmer (Land >=1 & <2 Hectare)","SC","1.62","Sugarcane"
"FARM0302","Priya Sharma","4037-8325-8144","10524b44b1c698a69c63e58314f7c7f5e7b205e37ad74af9d0fb19df142a7780","1987-10-28","Female","3","218","","554093","7414537744","Vill. C, Tal. Y","Big Farmer (Land >=2 Hectare)","SC","2.28","Maize"
"FARM0303","Anjali Gupta","2095-1547-7212","230f25262dd333d0aabe1fd135cf6c31c20e41cbd89788806d47395fb9bcafa0","2016-08-18","Female","7","762","","516844","6961984586","Vill. E, Tal. Y","Small Farmer (Land >=1 & <2 Hectare)","ST","3.36","Sugarcane"
"FARM0304","Amit Deshmukh","9977-1735-6413","49f83e216b1860a50c1a9b465fbe85ab14cd1ed67c8807be36d276658b5fea62","2008-09-04","Female","16","197","","525708","6866838438","Vill. A, Tal. Y","Big Farmer (Land >=2 Hectare)","OBC","1.07","Cotton"
"FARM0305","Rajesh Kumar","3201-1187-7135","f203ef586ac23a61772a57317d95bf397326f58dedbd55d7952fb876810124fe","2002-03-05","Female","15","522","","563361","8489041601","Vill. C, Tal. Y","Marginal Farmer (Land <1 Hectare)","General","2.93","Maize"
"FARM0306","Anjali Sharma","9291-8060-5294","8b8ed2b48cd3c6ecdbd1eb3bace0c6b09530e43457d92758e5d0f4f85eefa4a6","2022-04-19","Female","17","659","","565160","6860326197","Vill. D, Tal. X","Marginal Farmer (Land <1 Hectare)","OBC","4.95","Sugarcane"
"FARM0307","Kavita Patel","7651-4290-8367","314a5ae74dfc06eeac2973058adba79e61ddc95f341459668e8d1f6dfcd63b22","2000-08-04","Female","34","761","","596490","8081609532","Vill. E, Tal. X","Big Farmer (Land >=2 Hectare)","OBC","1.11","Rice"
