farmer_id,farmer_name,aadhaar,aadhaar_hash,dob,gender,state_lgd_code,district_lgd_code,sub_district_lgd_code,village_lgd_code,mobile_no,address,farmer_category,caste_category,farm_area_ha,crop
FARM0830,Amit Gupta,9904-9228-1909,1f441ac711120ae1d10bf9fc6b56f6758412d17ba57d2ce557fa556f0199147a,1952-03-12,Female,29,715,,545535,9126617692,"Vill. D, Tal. Z",Small Farmer (Land >=1 & <2 Hectare),ST,3.44,Wheat
FARM0848,Meena Kumar,1073-5014-9468,fd14dca24e288a6d2cb0120d3f73ae9f4e027974655a169e617c38c5ca6d6612,2019-05-22,Female,10,652,,565779,6547160648,"Vill. A, Tal. Z",Big Farmer (Land >=2 Hectare),ST,2.85,Sugarcane
FARM0849,Vikas Yadav,5047-5478-2915,931bead59e1e5435fc44a313b0d6bfa79fa5189ff19539a0a7426af95c1f1f9c,2001-09-17,Female,34,130,,519785,6244492738,"Vill. D, Tal. X",Big Farmer (Land >=2 Hectare),ST,3.7,Rice
FARM0864,Anjali Verma,7392-8991-5093,643f73a80683192cd8cec43ef86b24f51934c847a6c956cb313841d5c50b6e80,1968-10-18,Female,28,315,,558323,9000208638,"Vill. A, Tal. Y",Big Farmer (Land >=2 Hectare),ST,2.5,Wheat
FARM0865,Vikas Chauhan,6324-1596-1770,5025635b8f163f97f7d7c4ad16d25e295d766d22b7cc4d009e62239d53757c0c,1957-05-05,Female,11,995,,589764,9606508092,"Vill. C, Tal. Y",Small Farmer (Land >=1 & <2 Hectare),ST,2.22,Rice
FARM0876,Rajesh Singh,2884-4380-3497,d417a3562078f0c421c6ca90c75ec865bd9a8eea721e5be0db9659daa762e2ef,2014-07-16,Female,18,354,,586668,7895000594,"Vill. E, Tal. Z",Small Farmer (Land >=1 & <2 Hectare),ST,2.02,Cotton
FARM0882,Anjali Jain,5393-5660-4457,2193d17c96d5d06bf0dc5db89a59d780ffe42f3cb9c31e800519ee2345be4759,1979-11-19,Female,9,322,,593086,6559993136,"Vill. A, Tal. X",Big Farmer (Land >=2 Hectare),ST,3.98,Wheat
FARM0885,Vikas Patel,7593-5331-2282,80278a500a399512f9e8735d12a06b0014b0dc62bacca6767a32bbe61be784ad,1978-03-14,Female,35,765,,529682,8476228134,"Vill. C, Tal. X",Marginal Farmer (Land <1 Hectare),ST,1.66,Rice
FARM0888,Meena Chauhan,9002-7598-2571,bad2610cb8cbdbddbce165423ae36977f27b277d6f8ae4a2e46bc484f2a84ce5,1963-10-24,Female,9,930,,575415,6125718207,"Vill. D, Tal. X",Small Farmer (Land >=1 & <2 Hectare),ST,1.86,Sugarcane
FARM0891,Vikas Kumar,4993-7441-3602,3e74f04f1a1a467d7fffe175cbaa7ada7912cb81280e7dde3826532014af4578,1980-03-08,Female,5,564,,534025,8155426640,"Vill. C, Tal. Z",Marginal Farmer (Land <1 Hectare),ST,2.07,Rice
FARM0903,Deepak Yadav,2469-3361-5699,e7dd9ae66c1ea36923cc2de15b72795ff17cfafe6e4f8a3343b2a8f692af6108,2016-04-28,Female,3,115,,544227,7792789614,"Vill. E, Tal. Y",Big Farmer (Land >=2 Hectare),ST,2.58,Maize
FARM0918,Meena Gupta,5406-7950-8605,13703074240b304c51eb27b71d78bebc57cbb3d5bf0cfa2f477fbf5723971c6a,2017-02-17,Female,12,387,,516951,6915642343,"Vill. E, Tal. Y",Big Farmer (Land >=2 Hectare),ST,3.04,Rice
FARM0925,Vikas Verma,7623-5035-4906,3afeb363d09635f0374f1f845c78abcaa70be4248f88181b6e82b055cda7673d,1998-07-24,Female,23,951,,557567,9012529301,"Vill. A, Tal. X",Big Farmer (Land >=2 Hectare),ST,3.04,Wheat
FARM0926,Kavita Verma,2240-8351-6328,0936ee82e5c7f7211e525cbc65a0cfd84d9bc4e27501403dd9e00856f7c26eac,2023-09-12,Female,21,779,,509569,8032847631,"Vill. A, Tal. X",Big Farmer (Land >=2 Hectare),ST,4.08,Maize
FARM0930,Vikas Deshmukh,4776-4156-7175,6d5db152c9e3692c95d7b27c2b6c51588c72a3ae9306ffa7250c904f66b70bea,1959-02-11,Female,1,421,,581435,6727472195,"Vill. C, Tal. Y",Big Farmer (Land >=2 Hectare),ST,2.31,Wheat
FARM0931,Rajesh Kumar,8854-7671-4823,8a26db84d5f8f06b1d65dd427d765381e62275989885d9fbcf4fa8428c6e880c,1980-12-04,Female,8,850,,583843,7204397469,"Vill. D, Tal. Z",Small Farmer (Land >=1 & <2 Hectare),ST,1.12,Rice
FARM0942,Sunita Patel,8710-2848-4956,c1dabb66928a6644d4f5530891ead5c8d853d4906fac5dbf2a5c9498304ed759,2008-09-24,Female,26,650,,526265,6314699955,"Vill. B, Tal. X",Marginal Farmer (Land <1 Hectare),ST,2.24,Wheat
FARM0945,Rohan Verma,3109-3304-2196,630e804280ed460e06dab1fcd280bab431311dcc0101eb1c4f3683e35e0dbecd,2015-12-13,Female,15,937,,576175,8464948919,"Vill. B, Tal. X",Marginal Farmer (Land <1 Hectare),ST,3.79,Wheat
FARM0970,Kavita Singh,6780-4197-3842,50e689fc0dea62bbbb50ac00285dc82edb4d582057bd9bda109c3163b61606b9,2007-07-10,Female,34,892,,501842,8940676795,"Vill. E, Tal. X",Marginal Farmer (Land <1 Hectare),ST,1.95,Wheat
FARM0995,Rajesh Sharma,5987-5175-8111,f59dff14bade42fd0d7dbd12270fbee58fd6db465fe5110f3e5e430326a9a4fa,2019-09-25,Female,5,879,,563644,7525040063,"Vill. E, Tal. Z",Marginal Farmer (Land <1 Hectare),ST,2.75,Sugarcane
FARM1033,Amit Jain,5076-8218-6756,718527a2e3868b8d7e511f0ed2c981d08d379d16d6f50ecf0caf40acd4fe1a39,2023-12-03,Female,19,745,,536075,7027897676,"Vill. A, Tal. Z",Small Farmer (Land >=1 & <2 Hectare),ST,2.89,Cotton
FARM1047,Rajesh Chauhan,3161-2649-9567,11572adbbccfa04c6c578578b829f4f323a97338602245a3ca7dfbae1ce2fc63,1995-04-17,Female,14,659,,579599,6423837935,"Vill. D, Tal. Y",Marginal Farmer (Land <1 Hectare),ST,2.79,Cotton
FARM1074,Vikas Verma,1850-6016-4182,2b84c8721baa07bc295d91340000aac1025535d82c6b84bda1610dbe44606afd,1968-09-10,Female,10,852,,569345,9584270461,"Vill. E, Tal. Z",Big Farmer (Land >=2 Hectare),ST,0.98,Sugarcane
FARM1084,Priya Chauhan,2219-5121-3232,5d933d1aeaa4e18be655e6f79e0d84feaccd33c7af88e4a2de9beab282cfa8e9,1959-01-20,Female,25,213,,588552,7322081909,"Vill. A, Tal. Y",Marginal Farmer (Land <1 Hectare),ST,1.1,Maize
FARM1098,Rohan Verma,6873-2565-8802,8febf170e7917a7251dcdfba57cd52ab9bd0416ad9dcc8db500e32e1e1d57720,1999-02-24,Female,31,621,,533046,7391947838,"Vill. C, Tal. Z",Big Farmer (Land >=2 Hectare),ST,3.83,Rice
