farmer_id,farmer_name,aadhaar,aadhaar_hash,dob,gender,state_lgd_code,district_lgd_code,sub_district_lgd_code,village_lgd_code,mobile_no,address,farmer_category,caste_category,farm_area_ha,crop
FARM0668,Deepak Kumar,9221-8882-7855,72c9b69cc3946b12f8197ec9e6085fb40ebda59c7d7bebb4b9c5c3d013b3e5c2,1988-05-24,Female,12,411,,544021,8028224856,"Vill. E, Tal. Y",Big Farmer (Land >=2 Hectare),SC,1.52,Rice
FARM0677,Amit Patel,2686-6192-3011,4d74717f723521cd9a1a192049f3277bf5876ced766ae5ffcbe17a35f12ad4a4,1994-08-28,Female,3,614,,588780,9166289595,"Vill. C, Tal. X",Marginal Farmer (Land <1 Hectare),SC,4.36,Sugarcane
FARM0693,Anjali Sharma,1244-6400-3767,48bb7aecf6b483b6c02eead5f381d49e18934621e1c57a32d682e470bd7af775,1988-05-23,Female,31,481,,571050,7066315134,"Vill. C, Tal. Z",Marginal Farmer (Land <1 Hectare),SC,3.09,Sugarcane
FARM0701,Sunita Verma,5549-3074-1182,b56b03aff66377f8a7433cca5c6cce6def62ac5e250222ce48a0473ffdcf8e83,2019-12-09,Female,9,581,,529482,6385784855,"Vill. A, Tal. X",Marginal Farmer (Land <1 Hectare),SC,2.18,Maize
FARM0704,Meena Yadav,8808-1924-5586,c84ed20f42d147f4bc50b125fe057efe1064b9b85b77d505c84e33548d0dd57e,1994-06-25,Female,33,493,,593282,6813569848,"Vill. A, Tal. Z",Small Farmer (Land >=1 & <2 Hectare),SC,0.76,Maize
FARM0709,Meena Singh,3546-5169-4358,ed9053603dd79cbd0c9290279c08813142f6d29b2397ea5b849fd031a7d5c487,1956-12-17,Female,12,824,,597040,6373951254,"Vill. B, Tal. X",Marginal Farmer (Land <1 Hectare),SC,2.49,Cotton
FARM0731,Deepak Patel,8407-1377-1782,c51cb73d579877ae42285f03e5e997f957ce1c6ce130a9825e9aaa17c08296c9,2003-08-09,Female,16,522,,529739,9537803593,"Vill. C, Tal. X",Small Farmer (Land >=1 & <2 Hectare),SC,3.67,Wheat
FARM0733,Kavita Sharma,6385-9072-4164,3dcc70210061bf851a9d782b8ad4aff2768e90a8161e734e6571de3e330a0847,1986-06-30,Female,6,559,,544595,6350659122,"Vill. D, Tal. Z",Big Farmer (Land >=2 Hectare),SC,3.77,Sugarcane
FARM0747,Anjali Yadav,7803-6239-5531,47a5354a7ab621aeb2d13b9a6dfa3edc384257aa3c4a6262e31e578b108fb232,2018-08-14,Female,23,546,,506291,7240863613,"Vill. B, Tal. Y",Small Farmer (Land >=1 & <2 Hectare),SC,2.64,Wheat
FARM0752,Amit Jain,6835-5705-4821,383e118d4801f61ebe904652a8cf8ad007ed1c9e2247db8b3dbf63ccd401f6b0,1950-07-14,Female,4,662,,536854,7863036550,"Vill. D, Tal. Z",Small Farmer (Land >=1 & <2 Hectare),SC,4.1,Cotton
FARM0766,Rohan Chauhan,2567-6227-8475,bc2d69c53a7d62581b75928f81b6029b6460cd16dd28b63cb797da6e6042b41a,2008-06-08,Female,8,853,,572144,6962328274,"Vill. C, Tal. Z",Marginal Farmer (Land <1 Hectare),SC,4.9,Sugarcane
FARM0773,Deepak Singh,3875-5642-4741,454ee5ed1eae702497561b6cc63a9a14757f0573eea63ff0db1693c64caf2daa,1990-05-25,Female,5,895,,540879,6944057292,"Vill. B, Tal. Z",Marginal Farmer (Land <1 Hectare),SC,0.93,Maize
FARM0775,Kavita Deshmukh,3196-4650-9790,2378b4379aed0f9730326171e486e688dcf1b482162e9c5c00e4f69bf1403219,1991-07-31,Female,30,837,,506794,7449609231,"Vill. C, Tal. Y",Big Farmer (Land >=2 Hectare),SC,4.81,Rice
FARM0789,Meena Patel,4598-1631-2361,cc3a4d828724061f1ecc4e341f21ea4c9c32680a04b6a510c3c516e33b4f8680,1963-12-13,Female,5,729,,502171,7229486250,"Vill. C, Tal. X",Marginal Farmer (Land <1 Hectare),SC,4.91,Sugarcane
FARM0799,Meena Patel,5508-7387-1186,95bae40594dd384dfe4674d533e2ecfe7a41e7b99b9ecf8ee251515d56282f4a,1999-12-10,Female,2,216,,547066,6365821352,"Vill. A, Tal. X",Big Farmer (Land >=2 Hectare),SC,1.6,Maize
FARM0805,Priya Patel,5911-4363-6249,5c6890f514a765ae739218c00179881c1e2a4b584a9c757b71d774754f1f4323,2011-03-30,Female,14,583,,525854,7754212981,"Vill. A, Tal. Y",Small Farmer (Land >=1 & <2 Hectare),SC,4.99,Wheat
FARM0808,Kavita Singh,5062-4973-5352,8a27c03131015bd31a9f738c468ad69dc3b44dbcfabdcbb0d7f196faa7eeb786,1976-04-20,Female,9,228,,523576,8709747715,"Vill. D, Tal. Z",Small Farmer (Land >=1 & <2 Hectare),SC,1.84,Wheat
FARM0812,Amit Chauhan,2831-4282-6412,c2d8979a30c50b002651676c6a2ec741fbffb9a684fda00d6223c5b1eca0a0f8,2009-09-20,Female,13,285,,571678,6227978864,"Vill. C, Tal. Z",Small Farmer (Land >=1 & <2 Hectare),SC,0.71,Sugarcane
FARM0813,Rohan Singh,6414-3543-8546,e0d8ab20e0e942c488005cffd26a5e648e0ce6488238db6df8c58db94659ddec,1958-06-21,Female,22,561,,510537,6277249488,"Vill. A, Tal. Z",Small Farmer (Land >=1 & <2 Hectare),SC,2.31,Cotton
FARM0818,Meena Kumar,7451-5566-4039,01c4b2d74eadcd5a5e2bf3790211554acd220acbf4cfd1ccf28b65b6ea3c4423,2009-06-27,Female,25,217,,598696,9736659929,"Vill. C, Tal. X",Big Farmer (Land >=2 Hectare),SC,4.4,Rice
FARM0831,Amit Singh,4086-2864-8344,289c9d614f46c5229c953ed1f6f960a42d69f07ac21f90add0cb50ea20c1fb6a,1993-01-17,Female,33,342,,576054,8876668762,"Vill. D, Tal. Y",Big Farmer (Land >=2 Hectare),SC,3.52,Sugarcane
FARM0843,Kavita Deshmukh,2089-5454-4024,29549fafe96fb071388a2ab97905240f362a845794082fa3831cc23a929792fa,1962-12-25,Female,3,442,,527132,9897731009,"Vill. E, Tal. X",Big Farmer (Land >=2 Hectare),SC,3.59,Maize
FARM0854,Priya Jain,5369-9081-9600,96b7f725df324cee3e4192a80e4f207be64c4a6f2adbc0806a1fb8c74a87c28c,1960-09-09,Female,1,609,,524570,6250853361,"Vill. C, Tal. X",Marginal Farmer (Land <1 Hectare),SC,3.95,Rice
FARM0856,Amit Gupta,2358-2038-6884,b954aae3c49fc474970f4fa9db615b64932acd7eea583308ba35ac60bc1d2676,2019-12-04,Female,17,930,,502951,6464192511,"Vill. E, Tal. Z",Small Farmer (Land >=1 & <2 Hectare),SC,1.57,Wheat
FARM0859,Deepak Chauhan,9022-4027-6791,5ed9d2073d28ae0763a55f8df8c4935b1e56ce762c2601dc90d1952007a3b4ca,2002-03-23,Female,31,190,,562577,6886840254,"Vill. A, Tal. Z",Small Farmer (Land >=1 & <2 Hectare),SC,1.65,Wheat
FARM0887,Deepak Singh,9839-8211-7722,bb02ffad7a41f76f59fbbb8f2006bedcbc751e8faaaf7e1fd97e0dfc631e8953,1965-04-24,Female,29,799,,515687,7332253654,"Vill. E, Tal. Y",Marginal Farmer (Land <1 Hectare),SC,1.29,Cotton
FARM0907,Meena Patel,4977-3623-5712,e6533b36adee599d199afecaef0b9220bc133ce6ae751d52b7453203e4c09c23,1955-02-15,Female,8,382,,511014,9974591033,"Vill. B, Tal. X",Small Farmer (Land >=1 & <2 Hectare),SC,4.0,Sugarcane
FARM0908,Vikas Gupta,1015-8218-7732,e24071a1ade9bde55a0f524cd44bf8ff238f0437f0be026e864e7487fb5180a6,1970-12-15,Female,31,450,,576179,7145346556,"Vill. C, Tal. Y",Big Farmer (Land >=2 Hectare),SC,4.94,Sugarcane
FARM0912,Anjali Jain,9816-5532-3029,2825890f81d14a505f83dfa69981f639d9946f2de3cb6fd8953593ed02d8b643,1977-11-01,Female,23,842,,567818,8238605524,"Vill. D, Tal. X",Big Farmer (Land >=2 Hectare),SC,2.26,Wheat
FARM0913,Rohan Yadav,4905-5616-4083,d6cba452f885a020c10e0ecfa760c201a961ab48b9ca364a9e49ae8cf02e267c,1952-01-31,Female,2,389,,594792,7144273332,"Vill. C, Tal. Y",Big Farmer (Land >=2 Hectare),SC,2.61,Sugarcane
FARM0921,Sunita Sharma,1141-5626-3071,d0b15c068b06afcd3f21718b47463fe4bee4bd27185cd231858884789c3009df,1969-06-01,Female,20,232,,556161,8218174878,"Vill. B, Tal. Y",Big Farmer (Land >=2 Hectare),SC,3.06,Rice
FARM0929,Deepak Yadav,4665-9518-8515,d5209ff3888a02f4478737f8c91a3349ae142c09f164fcee1da0b4ac044d7bbb,1990-08-22,Female,7,837,,540340,6606524534,"Vill. D, Tal. Y",Marginal Farmer (Land <1 Hectare),SC,3.03,Cotton
FARM0941,Anjali Sharma,7005-5344-1732,9afc977e9fbfe46554f26b7a967d4ce66c6dc34f3a354699f74a47b39f2ee270,2013-03-23,Female,22,191,,583887,9965016894,"Vill. C, Tal. Z",Small Farmer (Land >=1 & <2 Hectare),SC,4.53,Wheat
FARM0958,Kavita Sharma,1753-4711-8394,b27b8a805b885d7751b725026294605783927b505f069ac5ed4c6dba32d0d6a6,2002-12-23,Female,34,672,,503164,9156107403,"Vill. E, Tal. Y",Small Farmer (Land >=1 & <2 Hectare),SC,1.2,Maize
FARM0965,Deepak Gupta,6107-7924-2516,aba40ddebd35bea301170a140776e134c69e0b2f1c331a698a7e5cee1ade8a86,1959-11-21,Female,34,367,,521753,9968351809,"Vill. D, Tal. Z",Big Farmer (Land >=2 Hectare),SC,3.55,Maize
FARM0967,Rajesh Sharma,6816-3024-8015,1d58382c103491642a51662dc53e7b93d1b493f2d3fd22beb92fd78aee344225,1952-07-14,Female,14,383,,553778,9739317125,"Vill. A, Tal. Z",Small Farmer (Land >=1 & <2 Hectare),SC,3.56,Sugarcane
FARM0968,Sunita Deshmukh,2093-9236-8120,03d6c78d867e655a0d9a53967b8f1a64d959df8e2ec96326d76cc93eada4c633,1973-04-25,Female,12,217,,576912,6771898536,"Vill. E, Tal. Y",Big Farmer (Land >=2 Hectare),SC,3.38,Cotton
FARM0977,Rohan Patel,6835-6188-4399,f778f455b496b784de519fec33fd55df9a44dd208a22bc98b3cfff6648b4373c,2010-08-27,Female,35,398,,541518,8752427989,"Vill. D, Tal. Z",Big Farmer (Land >=2 Hectare),SC,3.76,Maize
FARM0982,Priya Sharma,8179-6119-3636,6487abd495977d820e92091cd8897d746d11a209bdb0d14ce224c70fdd369f3d,2011-11-08,Female,23,983,,564477,7117821090,"Vill. E, Tal. X",Marginal Farmer (Land <1 Hectare),SC,0.79,Cotton
FARM1000,Sunita Sharma,5475-5127-9928,7eb06b5abd5cefdf6ef4ef34a66177f0dc0d34a3f01f36283f6b7166357a668a,1968-08-03,Female,6,774,,569204,8933145049,"Vill. C, Tal. Y",Small Farmer (Land >=1 & <2 Hectare),SC,1.84,Maize
FARM1013,Meena Yadav,9947-7293-1424,dfb66d0140c63bbd9d2d08d733ae5f7570cc40c5d0c11992b3f76c865f8ac012,1987-09-30,Female,3,620,,513713,8476522249,"Vill. A, Tal. Z",Marginal Farmer (Land <1 Hectare),SC,4.7,Rice
FARM1019,Deepak Kumar,9218-2204-8940,de83e01b8ac9727508b486b515df54135b9ed2243ec2b239e6f29eb944768c7d,1951-10-26,Female,9,291,,590177,8770414427,"Vill. A, Tal. Y",Small Farmer (Land >=1 & <2 Hectare),SC,3.01,Maize
FARM1025,Priya Kumar,2652-5183-3534,79d2e7485da376355a71beef5f6cfc9bddc19bbda30dafae2f679f636a007a0d,2001-11-23,Female,27,374,,517382,7825496601,"Vill. B, Tal. Y",Small Farmer (Land >=1 & <2 Hectare),SC,0.94,Rice
FARM1026,Kavita Yadav,4426-4831-6495,cf7c563534a2e1690536863d4cf34f0a2012c3071bc90e22c69b5ea81e90ab23,2014-04-18,Female,24,974,,567154,6657958854,"Vill. B, Tal. X",Big Farmer (Land >=2 Hectare),SC,0.61,Wheat
FARM1028,Meena Singh,8438-7259-3076,522d00061765477d50f16c0907ad2c839a23da0127366e2f49705347f26a0193,1973-04-02,Female,21,173,,523384,7504852378,"Vill. C, Tal. Z",Small Farmer (Land >=1 & <2 Hectare),SC,3.84,Cotton
FARM1031,Meena Gupta,7799-2284-3052,9537664ae3dbe490175e64e4c4a32e373c2a90501aeb238cf4af5f44123f9577,1951-11-08,Female,19,933,,524646,9235484702,"Vill. C, Tal. Y",Big Farmer (Land >=2 Hectare),SC,3.57,Cotton
FARM1037,Anjali Gupta,9936-3666-4194,1d9033f293c235f4b8a335a131a65a89348a203b2086b94123b6e99c3fea4329,2009-04-03,Female,30,526,,593643,8712456784,"Vill. B, Tal. X",Small Farmer (Land >=1 & <2 Hectare),SC,3.28,Maize
FARM1039,Sunita Chauhan,7232-1205-2554,e73c01446098fa0b8e1025af31a138ae9a8c14ebf85732f7d3ab78c1d2e5deb2,2019-02-25,Female,17,637,,526328,6256558815,"Vill. C, Tal. X",Small Farmer (Land >=1 & <2 Hectare),SC,2.26,Cotton
FARM1048,Rajesh Patel,1179-8576-6163,9028ea5a122c0366b09d270006751c2c6ff03b53132bfc43505e859242d78ec2,1968-05-09,Female,31,921,,518851,8646661346,"Vill. E, Tal. Y",Big Farmer (Land >=2 Hectare),SC,4.47,Cotton
FARM1051,Kavita Chauhan,6269-1320-9023,861631c092e5b319059ac8a33d2cff38b0731b1b5013901ab96b061cb9c0aac3,2007-01-14,Female,34,155,,512675,8911864242,"Vill. C, Tal. Y",Small Farmer (Land >=1 & <2 Hectare),SC,1.65,Maize
FARM1057,Rohan Verma,4485-4194-1459,beba6335ae8553ae869d6d876d0c1260e4e411fb328c3bc9240df20bc47f0828,1973-03-11,Female,35,263,,512764,8118048311,"Vill. B, Tal. X",Small Farmer (Land >=1 & <2 Hectare),SC,0.79,Rice
FARM1069,Sunita Sharma,7158-8467-4536,41b79696669406f90e25d368ee6d48181b4a6f388dac38f3b148620eaa348d90,2019-10-22,Female,6,168,,567714,7516413926,"Vill. D, Tal. Y",Big Farmer (Land >=2 Hectare),SC,1.47,Maize
FARM1077,Rohan Yadav,7441-7112-8074,092bfb6ad237a250bb397d98f539681613f5ef972c7b398359edca3741dd1485,1960-07-21,Female,8,447,,539676,6453108641,"Vill. B, Tal. Y",Small Farmer (Land >=1 & <2 Hectare),SC,4.4,Sugarcane
FARM1097,Meena Verma,9057-1909-5782,e7d0f8c039466895eada9d18693cf6733fbacc2ef90d59469ac126c9eb544359,1973-02-18,Female,27,107,,535877,7619365859,"Vill. A, Tal. X",Big Farmer (Land >=2 Hectare),SC,0.81,Sugarcane
FARM1099,Sunita Chauhan,9189-8307-7036,038b473b7ef5444b6364dd184d66436ca8ea0fd2e0c72dcc915e784b23eca3f6,1965-09-11,Female,32,127,,587828,6141454709,"Vill. C, Tal. Z",Big Farmer (Land >=2 Hectare),SC,3.44,Sugarcane
